Gene_set,Term,Overlap,P-value,Odds Ratio,Combined Score,Genes,Adjusted P-value
KEGG_2021_Human,Fatty acid elongation,4/27,0.0042911916274415785,6.829242502566114,37.22750401007598,ACOT7;ELOVL1;MECR;PPT1,1.0
KEGG_2021_Human,Various types of N-glycan biosynthesis,4/39,0.015905952613252852,4.485022953354952,18.572757500655015,B4GALT2;DDOST;MAN1C1;ST3GAL3,1.0
KEGG_2021_Human,Terpenoid backbone biosynthesis,3/22,0.01679988058833307,6.189028788953143,25.29074512689807,DHDDS;ICMT;ZMPSTE24,1.0
KEGG_2021_Human,Synthesis and degradation of ketone bodies,2/10,0.02457588039834349,9.785140370780313,36.26363029444785,HMGCL;OXCT2,1.0
KEGG_2021_Human,Glycosaminoglycan biosynthesis,4/53,0.04321822818156182,3.201283676405983,10.056810017402467,B3GALT6;B4GALT2;EXTL1;ST3GAL3,1.0
KEGG_2021_Human,Thiamine metabolism,2/15,0.05283299250953198,6.020080203489276,17.702764788108396,AK2;ALPL,1.0
KEGG_2021_Human,Insulin resistance,6/108,0.05390056615204627,2.309835629593706,6.746138964374772,MTOR;PIK3CD;PRKCZ;PTPRF;RPS6KA1;SLC2A1,1.0
KEGG_2021_Human,Notch signaling pathway,4/59,0.05989796178427468,2.8511729645108095,8.026373511438056,DVL1;HDAC1;HES5;HEYL,1.0
KEGG_2021_Human,Human papillomavirus infection,13/331,0.07368159167264429,1.6102049191529992,4.1994181080866335,ATP6V0B;CDC42;COL9A2;DVL1;HDAC1;HES4;HES5;HEYL;ISG15;MTOR;PIK3CD;PRKCZ;UBR4,1.0
KEGG_2021_Human,Spliceosome,7/150,0.08292194916395051,1.9219988556084715,4.785499393052023,PPIE;PPIH;SF3A3;SNRNP40;SRSF10;SRSF4;SYF2,1.0
KEGG_2021_Human,Thyroid hormone signaling pathway,6/121,0.08327458692453642,2.0473507781296707,5.088919366061459,CASP9;HDAC1;MTOR;PIK3CD;SLC2A1;SLC9A1,1.0
KEGG_2021_Human,Fc gamma R-mediated phagocytosis,5/97,0.09598193494424168,2.1308739150108917,4.993906055644515,ASAP3;CDC42;MARCKSL1;PIK3CD;WASF2,1.0
KEGG_2021_Human,Type II diabetes mellitus,3/46,0.10736361980576331,2.7313180878542522,6.095028876885534,MTOR;PIK3CD;PRKCZ,1.0
KEGG_2021_Human,Mannose type O-glycan biosynthesis,2/23,0.11187478462470203,3.7251863872356914,8.159555235500564,B4GALT2;ST3GAL3,1.0
KEGG_2021_Human,Pancreatic cancer,4/76,0.12252860800580537,2.1760752260647918,4.568475703958319,CASP9;CDC42;MTOR;PIK3CD,1.0
KEGG_2021_Human,Bacterial invasion of epithelial cells,4/77,0.12685220108343837,2.1461555035712134,4.431237321373314,CDC42;MAD2L2;PIK3CD;WASF2,1.0
KEGG_2021_Human,N-Glycan biosynthesis,3/50,0.12916078707854922,2.4983517640213484,5.113369658184688,B4GALT2;DDOST;MAN1C1,1.0
KEGG_2021_Human,Arginine and proline metabolism,3/50,0.12916078707854922,2.4983517640213484,5.113369658184688,ALDH4A1;AZIN2;SRM,1.0
KEGG_2021_Human,Biosynthesis of unsaturated fatty acids,2/27,0.14563099554797024,3.128513995009759,6.027643105030706,ACOT7;ELOVL1,1.0
KEGG_2021_Human,Peroxisome,4/82,0.14939114302016854,2.008064476677774,3.8177066639893305,HMGCL;PEX10;PEX14;PRDX1,1.0
KEGG_2021_Human,Butanoate metabolism,2/28,0.15437005839850224,3.008032069656446,5.620214887147733,HMGCL;OXCT2,1.0
KEGG_2021_Human,Pentose phosphate pathway,2/30,0.17213093915562483,2.7928857743826723,4.91408201068847,H6PD;PGD,1.0
KEGG_2021_Human,Parkinson disease,9/249,0.17308467281176518,1.470977567546282,2.580056946439969,CASP9;MFN2;NDUFS5;PARK7;PINK1;PSMB2;SDHB;UBE2J2;UQCRHL,1.0
KEGG_2021_Human,Galactose metabolism,2/31,0.18113257645015574,2.696440883397877,4.60693948958458,B4GALT2;GALE,1.0
KEGG_2021_Human,VEGF signaling pathway,3/59,0.18301876850132762,2.0958608384707507,3.559120813952388,CASP9;CDC42;PIK3CD,1.0
KEGG_2021_Human,mTOR signaling pathway,6/154,0.1889963576203941,1.5881387147055848,2.645882829620388,DVL1;MTOR;PIK3CD;RPS6KA1;RRAGC;SESN2,1.0
KEGG_2021_Human,Nicotinate and nicotinamide metabolism,2/35,0.21773191098678782,2.3691127685403908,3.611690475503375,NADK;NMNAT1,1.0
KEGG_2021_Human,Coronavirus disease,8/232,0.22598192488084204,1.3992450361651707,2.0810975079274785,C1QA;C1QB;C1QC;ISG15;PIK3CD;RPL11;RPL22;RPS8,1.0
KEGG_2021_Human,Thermogenesis,8/232,0.22598192488084204,1.3992450361651707,2.0810975079274785,ARID1A;BMP8A;KDM1A;MTOR;NDUFS5;RPS6KA1;SDHB;UQCRHL,1.0
KEGG_2021_Human,mRNA surveillance pathway,4/98,0.22999378547274316,1.6648935843128012,2.446899079075652,PABPC4;SRRM1;SSU72;TARDBP,1.0
KEGG_2021_Human,"Alanine, aspartate and glutamate metabolism",2/37,0.23627084238779497,2.2335054066708606,3.222449101646917,ALDH4A1;RIMKLA,1.0
KEGG_2021_Human,Prion disease,9/273,0.24543021069531207,1.335585976085085,1.8761545784264693,C1QA;C1QB;C1QC;CASP9;NDUFS5;PIK3CD;PSMB2;SDHB;UQCRHL,1.0
KEGG_2021_Human,Diabetic cardiomyopathy,7/203,0.2463795669233752,1.3984352085220328,1.959042679912602,MTOR;NDUFS5;PIK3CD;PRKCZ;SDHB;SLC2A1;UQCRHL,1.0
KEGG_2021_Human,Renal cell carcinoma,3/69,0.24830593640197854,1.7773915876142174,2.4760729850492993,CDC42;PIK3CD;SLC2A1,1.0
KEGG_2021_Human,Adipocytokine signaling pathway,3/69,0.24830593640197854,1.7773915876142174,2.4760729850492993,MTOR;SLC2A1;TNFRSF1B,1.0
KEGG_2021_Human,Chagas disease,4/102,0.25164771022299726,1.5966095802197708,2.2028823843462644,C1QA;C1QB;C1QC;PIK3CD,1.0
KEGG_2021_Human,Longevity regulating pathway,4/102,0.25164771022299726,1.5966095802197708,2.2028823843462644,HDAC1;MTOR;PIK3CD;SESN2,1.0
KEGG_2021_Human,Central carbon metabolism in cancer,3/70,0.25503648848415067,1.7507732621694923,2.3921666866628692,MTOR;PIK3CD;SLC2A1,1.0
KEGG_2021_Human,Protein processing in endoplasmic reticulum,6/171,0.25711187438678024,1.4232609215018952,1.933135578468784,DDOST;FBXO2;FBXO6;MAN1C1;UBE2J2;UBE4B,1.0
KEGG_2021_Human,Adherens junction,3/71,0.2617922197958736,1.7249378286496118,2.3117688262177847,CDC42;PTPRF;WASF2,1.0
KEGG_2021_Human,p53 signaling pathway,3/73,0.27536838220953813,1.6754814273401266,2.1607770932732513,CASP9;SESN2;TP73,1.0
KEGG_2021_Human,Inositol phosphate metabolism,3/73,0.27536838220953813,1.6754814273401266,2.1607770932732513,INPP5B;PIK3CD;PLCH2,1.0
KEGG_2021_Human,HIF-1 signaling pathway,4/109,0.29045544563526826,1.4896313071406901,1.8416387609252258,ENO1;MTOR;PIK3CD;SLC2A1,1.0
KEGG_2021_Human,Pertussis,3/76,0.295855103938923,1.6063779624967363,1.956384360944117,C1QA;C1QB;C1QC,1.0
KEGG_2021_Human,Pathways of neurodegeneration,14/475,0.3023671379707577,1.189693164151623,1.4230078300203963,CASP9;DNALI1;DVL1;MFN2;MTOR;NDUFS5;PARK7;PINK1;PSMB2;SDHB;TARDBP;TNFRSF1B;UBE2J2;UQCRHL,1.0
KEGG_2021_Human,Axon guidance,6/182,0.30426033365447513,1.3335480046116523,1.5867508757045328,CDC42;EPHA2;EPHA8;EPHB2;PIK3CD;PRKCZ,1.0
KEGG_2021_Human,Breast cancer,5/147,0.306897265385562,1.3770095048320743,1.6265817752411853,DVL1;HES5;HEYL;MTOR;PIK3CD,1.0
KEGG_2021_Human,Glycosphingolipid biosynthesis,2/45,0.3107192082582779,1.8172223423271874,2.1240887597661984,B4GALT2;ST3GAL3,1.0
