Gene_set,Term,Overlap,P-value,Odds Ratio,Combined Score,Genes,Adjusted P-value
KEGG_2021_Human,Fatty acid elongation,4/27,0.0020285138599879554,8.466796246229382,52.497962386796694,ACOT7;ELOVL1;MECR;PPT1,0.48481481253712133
KEGG_2021_Human,Various types of N-glycan biosynthesis,4/39,0.007855647073733905,5.560483162319183,26.949007498607397,B4GALT2;DDOST;MAN1C1;ST3GAL3,1.0
KEGG_2021_Human,Terpenoid backbone biosynthesis,3/22,0.00960128712356014,7.669452601907276,35.63118860146567,DHDDS;ICMT;ZMPSTE24,1.0
KEGG_2021_Human,Synthesis and degradation of ketone bodies,2/10,0.016608230698580723,12.120049211137395,49.66622706136711,HMGCL;OXCT2,1.0
KEGG_2021_Human,Spliceosome,7/150,0.03366926413778793,2.386332906699335,8.092460327388212,PPIE;PPIH;SF3A3;SNRNP40;SRSF10;SRSF4;SYF2,1.0
KEGG_2021_Human,Thyroid hormone signaling pathway,6/121,0.03702280577845019,2.540739068220654,8.374837939245237,CASP9;HDAC1;MTOR;PIK3CD;SLC2A1;SLC9A1,1.0
KEGG_2021_Human,Type II diabetes mellitus,3/46,0.0664369354158915,3.3846730090940396,9.177548042675847,MTOR;PIK3CD;PRKCZ,1.0
KEGG_2021_Human,Insulin resistance,5/108,0.069155419302931,2.3595137791371283,6.303202404852844,MTOR;PIK3CD;PRKCZ;PTPRF;SLC2A1,1.0
KEGG_2021_Human,Human papillomavirus infection,11/331,0.07600094082392052,1.6773259077733949,4.322484898746336,ATP6V0B;COL9A2;DVL1;HDAC1;HES4;HEYL;ISG15;MTOR;PIK3CD;PRKCZ;UBR4,1.0
KEGG_2021_Human,Mannose type O-glycan biosynthesis,2/23,0.07861646360379133,4.614097012145171,11.734452204765779,B4GALT2;ST3GAL3,1.0
KEGG_2021_Human,Arginine and proline metabolism,3/50,0.08094632220889833,3.0959821854647793,7.783203340247416,ALDH4A1;AZIN2;SRM,1.0
KEGG_2021_Human,N-Glycan biosynthesis,3/50,0.08094632220889833,3.0959821854647793,7.783203340247416,B4GALT2;DDOST;MAN1C1,1.0
KEGG_2021_Human,Peroxisome,4/82,0.08556087547866179,2.489603205067914,6.1207571034675485,HMGCL;PEX10;PEX14;PRDX1,1.0
KEGG_2021_Human,Glycosaminoglycan biosynthesis,3/53,0.09264500892703015,2.909776604223906,6.922300921733344,B3GALT6;B4GALT2;ST3GAL3,1.0
KEGG_2021_Human,Biosynthesis of unsaturated fatty acids,2/27,0.10352907053415962,3.8750494110136287,8.788235529457914,ACOT7;ELOVL1,1.0
KEGG_2021_Human,Butanoate metabolism,2/28,0.11005603014969592,3.725818645400529,8.222008708655835,HMGCL;OXCT2,1.0
KEGG_2021_Human,Notch signaling pathway,3/59,0.11795129485624908,2.5972172357124403,5.551508974729665,DVL1;HDAC1;HEYL,1.0
KEGG_2021_Human,Pentose phosphate pathway,2/30,0.12341749055433893,3.459335135377136,7.2375602203842995,H6PD;PGD,1.0
KEGG_2021_Human,Galactose metabolism,2/31,0.13023839108270976,3.3398770101942357,6.8079676581166435,B4GALT2;GALE,1.0
KEGG_2021_Human,Fc gamma R-mediated phagocytosis,4/97,0.1349966885360642,2.086449422232976,4.178125463294102,ASAP3;MARCKSL1;PIK3CD;WASF2,1.0
KEGG_2021_Human,Protein processing in endoplasmic reticulum,6/171,0.1356901112424406,1.766272684025001,3.527920536686878,DDOST;FBXO2;FBXO6;MAN1C1;UBE2J2;UBE4B,1.0
KEGG_2021_Human,Longevity regulating pathway,4/102,0.15358662175086762,1.9794902553584008,3.7085563071010355,HDAC1;MTOR;PIK3CD;SESN2,1.0
KEGG_2021_Human,Chagas disease,4/102,0.15358662175086762,1.9794902553584008,3.7085563071010355,C1QA;C1QB;C1QC;PIK3CD,1.0
KEGG_2021_Human,Nicotinate and nicotinamide metabolism,2/35,0.15830845520489012,2.9344433732098474,5.408795079373684,NADK;NMNAT1,1.0
KEGG_2021_Human,Adipocytokine signaling pathway,3/69,0.16490682467315199,2.202571568399984,3.9698591895059003,MTOR;SLC2A1;TNFRSF1B,1.0
KEGG_2021_Human,Central carbon metabolism in cancer,3/70,0.16987593886966892,2.169586258893271,3.845997095516413,MTOR;PIK3CD;SLC2A1,1.0
KEGG_2021_Human,"Alanine, aspartate and glutamate metabolism",2/37,0.17273335484087063,2.7664780093163155,4.857952467386849,ALDH4A1;RIMKLA,1.0
KEGG_2021_Human,HIF-1 signaling pathway,4/109,0.18110093992744244,1.8468608884339275,3.1557325372024554,ENO1;MTOR;PIK3CD;SLC2A1,1.0
KEGG_2021_Human,Inositol phosphate metabolism,3/73,0.18503266277025845,2.0762849548599975,3.5031555517771564,INPP5B;PIK3CD;PLCH2,1.0
KEGG_2021_Human,p53 signaling pathway,3/73,0.18503266277025845,2.0762849548599975,3.5031555517771564,CASP9;SESN2;TP73,1.0
KEGG_2021_Human,Prion disease,8/273,0.19255945798495583,1.4661230320922913,2.4152182171888636,C1QA;C1QB;C1QC;CASP9;NDUFS5;PIK3CD;PSMB2;SDHB,1.0
KEGG_2021_Human,Pertussis,3/76,0.20052747614989422,1.9906522511582265,3.198588006678188,C1QA;C1QB;C1QC,1.0
KEGG_2021_Human,Pancreatic cancer,3/76,0.20052747614989422,1.9906522511582265,3.198588006678188,CASP9;MTOR;PIK3CD,1.0
KEGG_2021_Human,mTOR signaling pathway,5/154,0.2041813686107856,1.62722384684993,2.585246383902719,DVL1;MTOR;PIK3CD;RRAGC;SESN2,1.0
KEGG_2021_Human,Bacterial invasion of epithelial cells,3/77,0.205759671811474,1.9636509481891993,3.1046233271749486,MAD2L2;PIK3CD;WASF2,1.0
KEGG_2021_Human,RNA degradation,3/79,0.2163150305305594,1.9117800240644895,2.926972418477339,ENO1;EXOSC10;PABPC4,1.0
KEGG_2021_Human,Diabetic cardiomyopathy,6/203,0.2318319694691647,1.4769288978483512,2.158889649747302,MTOR;NDUFS5;PIK3CD;PRKCZ;SDHB;SLC2A1,1.0
