Gene_set,Term,Overlap,P-value,Odds Ratio,Combined Score,Genes,Adjusted P-value
Reactome_2022,DNA Replication Pre-Initiation R-HSA-69002,2/127,0.7324962981708496,0.7710494862611513,0.24002538559845119,KPNA6;PSMB2,1.0
Reactome_2022,Glycerophospholipid Biosynthesis R-HSA-1483206,2/127,0.7324962981708496,0.7710494862611513,0.24002538559845119,MFSD2A;PLA2G5,1.0
Reactome_2022,Regulation Of RAS By GAPs R-HSA-5658442,1/65,0.7369040854136,0.7534722040037728,0.23003320820860623,PSMB2,1.0
Reactome_2022,Dual Incision In TC-NER R-HSA-6782135,1/65,0.7369040854136,0.7534722040037728,0.23003320820860623,PPIE,1.0
Reactome_2022,p53-Dependent G1 DNA Damage Response R-HSA-69563,1/65,0.7369040854136,0.7534722040037728,0.23003320820860623,PSMB2,1.0
Reactome_2022,COPII-mediated Vesicle Transport R-HSA-204005,1/66,0.742262346829305,0.7418423372384608,0.22110798632778064,TRAPPC3,1.0
Reactome_2022,Activation Of NF-kappaB In B Cells R-HSA-1169091,1/66,0.742262346829305,0.7418423372384608,0.22110798632778064,PSMB2,1.0
Reactome_2022,Host Interactions Of HIV Factors R-HSA-162909,2/130,0.7442190899724307,0.7528619867020547,0.22241034636953758,PSMB2;RCC1,1.0
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,1/67,0.7475117441999934,0.7305648906781583,0.2125982278116566,PSMB2,1.0
Reactome_2022,G1/S DNA Damage Checkpoints R-HSA-69615,1/67,0.7475117441999934,0.7305648906781583,0.2125982278116566,PSMB2,1.0
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,1/67,0.7475117441999934,0.7305648906781583,0.2125982278116566,ARTN,1.0
Reactome_2022,Vesicle-mediated Transport R-HSA-5653656,11/637,0.7491133478432956,0.8438063445940562,0.24374609836636013,CAPZB;GJA4;GJB3;KIF1B;LDLRAP1;MAN1C1;NECAP2;PUM1;SYTL1;TRAPPC3;VAMP3,1.0
Reactome_2022,Metabolism Of Amino Acids And Derivatives R-HSA-71291,6/364,0.7514792229963292,0.8059776339008385,0.2302772540871702,ALDH4A1;AZIN2;PSMB2;RIMKLA;SERINC2;TINAGL1,1.0
Reactome_2022,Signaling By NTRKs R-HSA-166520,2/132,0.7517879251315889,0.7412033331385314,0.21146605901020502,ID3;PTPRU,1.0
Reactome_2022,Infectious Disease R-HSA-5663205,17/961,0.75430801334013,0.8633882837883279,0.24343620204795138,AGRN;DDOST;ELOA;ENO1;FGR;GNB1;HDAC1;HSPG2;ISG15;KDM1A;PSMB2;RBBP4;RCC1;SDC3;ST3GAL3;TAF12;WASF2,1.0
